USER         PID    PPID    PGID     SID                  STARTED     ELAPSED S %CPU %MEM COMMAND
iiserve+  342127  342126  342127  342127 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 bash -c echo bWtkaXIgLXAgJy9ob21lL2lpc2VydmVyMzEvcHJvamVjdHMvRmVkRTRSQUctbWFpbi9WNy1IUC1QQVBFUi92MjBfYXJjX2ZlZHNlYXJjaC9zdGFnZV9yNV9jMV9ob3Rwb3RfY29uZmlybWF0aW9uL3ByZXJlZ18yMDI2MDgxMlQxOTA2NDArMDkwMC9zbmFwc2hvdHMnOyBkYXRlIC0taXNvLTg2MDE9c2Vjb25kcyA+ICcvaG9tZS9paXNlcnZlcjMxL3Byb2plY3RzL0ZlZEU0UkFHLW1haW4vVjctSFAtUEFQRVIvdjIwX2FyY19mZWRzZWFyY2gvc3RhZ2VfcjVfYzFfaG90cG90X2NvbmZpcm1hdGlvbi9wcmVyZWdfMjAyNjA4MTJUMTkwNjQwKzA5MDAvc25hcHNob3RzL3RpbWVfYmVmb3JlX2FjdGlvbnMudHh0JzsgY2QgJy9ob21lL2lpc2VydmVyMzEvcHJvamVjdHMvRmVkRTRSQUctbWFpbic7IGdpdCBicmFuY2ggLS1zaG93LWN1cnJlbnQgPiAnL2hvbWUvaWlzZXJ2ZXIzMS9wcm9qZWN0cy9GZWRFNFJBRy1tYWluL1Y3LUhQLVBBUEVSL3YyMF9hcmNfZmVkc2VhcmNoL3N0YWdlX3I1X2MxX2hvdHBvdF9jb25maXJtYXRpb24vcHJlcmVnXzIwMjYwODEyVDE5MDY0MCswOTAwL3NuYXBzaG90cy9naXRfYnJhbmNoX2JlZm9yZS50eHQnOyBnaXQgcmV2LXBhcnNlIEhFQUQgPiAnL2hvbWUvaWlzZXJ2ZXIzMS9wcm9qZWN0cy9GZWRFNFJBRy1tYWluL1Y3LUhQLVBBUEVSL3YyMF9hcmNfZmVkc2VhcmNoL3N0YWdlX3I1X2MxX2hvdHBvdF9jb25maXJtYXRpb24vcHJlcmVnXzIwMjYwODEyVDE5MDY0MCswOTAwL3NuYXBzaG90cy9naXRfaGVhZF9iZWZvcmUudHh0JzsgZ2l0IHN0YXR1cyAtLXNob3J0ID4gJy9ob21lL2lpc2VydmVyMzEvcHJvamVjdHMvRmVkRTRSQUctbWFpbi9WNy1IUC1QQVBFUi92MjBfYXJjX2ZlZHNlYXJjaC9zdGFnZV9yNV9jMV9ob3Rwb3RfY29uZmlybWF0aW9uL3ByZXJlZ18yMDI2MDgxMlQxOTA2NDArMDkwMC9zbmFwc2hvdHMvZ2l0X3N0YXR1c19iZWZvcmUudHh0JzsgcHMgLWVvIHVzZXIscGlkLHBwaWQscGdpZCxzaWQsbHN0YXJ0LGV0aW1lLHN0YXRlLHBjcHUscG1lbSxhcmdzIC0tc29ydD1waWQgPiAnL2hvbWUvaWlzZXJ2ZXIzMS9wcm9qZWN0cy9GZWRFNFJBRy1tYWluL1Y3LUhQLVBBUEVSL3YyMF9hcmNfZmVkc2VhcmNoL3N0YWdlX3I1X2MxX2hvdHBvdF9jb25maXJtYXRpb24vcHJlcmVnXzIwMjYwODEyVDE5MDY0MCswOTAwL3NuYXBzaG90cy9wcm9jZXNzX2JlZm9yZS50eHQnOyBwZ3JlcCAtYWYgJ3N0YWdlX3I1X2ZpbmFsX3Rlc3R8cnVuX3I1X2Z1bGx8MDFfZ2VuZXJhdGVfZmVkZXJhdGVkX3Bvb2xzLnB5JyA+ICcvaG9tZS9paXNlcnZlcjMxL3Byb2plY3RzL0ZlZEU0UkFHLW1haW4vVjctSFAtUEFQRVIvdjIwX2FyY19mZWRzZWFyY2gvc3RhZ2VfcjVfYzFfaG90cG90X2NvbmZpcm1hdGlvbi9wcmVyZWdfMjAyNjA4MTJUMTkwNjQwKzA5MDAvc25hcHNob3RzL29sZF9yNV9wcm9jZXNzX21hdGNoZXNfYmVmb3JlLnR4dCcgfHwgdHJ1ZTsgbnZpZGlhLXNtaSAtLXF1ZXJ5LWdwdT1pbmRleCxuYW1lLG1lbW9yeS51c2VkLG1lbW9yeS50b3RhbCx1dGlsaXphdGlvbi5ncHUgLS1mb3JtYXQ9Y3N2LG5vaGVhZGVyID4gJy9ob21lL2lpc2VydmVyMzEvcHJvamVjdHMvRmVkRTRSQUctbWFpbi9WNy1IUC1QQVBFUi92MjBfYXJjX2ZlZHNlYXJjaC9zdGFnZV9yNV9jMV9ob3Rwb3RfY29uZmlybWF0aW9uL3ByZXJlZ18yMDI2MDgxMlQxOTA2NDArMDkwMC9zbmFwc2hvdHMvZ3B1X2JlZm9yZS50eHQnIDI+JjEgfHwgdHJ1ZTsgZmluZCAnL2hvbWUvaWlzZXJ2ZXIzMS9wcm9qZWN0cy9GZWRFNFJBRy1tYWluL1Y3LUhQLVBBUEVSL3YyMF9hcmNfZmVkc2VhcmNoL3N0YWdlX3I1X2ZpbmFsX3Rlc3QvcnVuXzIwMjYwODEyJyAtdHlwZSBmIC1wcmludGYgJyVUWS0lVG0tJVRkVCVUSDolVE06JVRTJVR6ICVzICVwXG4nIHwgc29ydCA+ICcvaG9tZS9paXNlcnZlcjMxL3Byb2plY3RzL0ZlZEU0UkFHLW1haW4vVjctSFAtUEFQRVIvdjIwX2FyY19mZWRzZWFyY2gvc3RhZ2VfcjVfYzFfaG90cG90X2NvbmZpcm1hdGlvbi9wcmVyZWdfMjAyNjA4MTJUMTkwNjQwKzA5MDAvc25hcHNob3RzL29sZF9yNV9maWxlc19iZWZvcmUudHh0JzsgZmluZCAnL2hvbWUvaWlzZXJ2ZXIzMS9wcm9qZWN0cy9GZWRFNFJBRy1tYWluL1Y3LUhQLVBBUEVSL3YyMF9hcmNfZmVkc2VhcmNoL3N0YWdlX3I1X2ZpbmFsX3Rlc3QvcnVuXzIwMjYwODEyJyAtdHlwZSBmICEgLWluYW1lICcqbGFiZWwqJyAhIC1pbmFtZSAnKmdvbGQqJyAhIC1pbmFtZSAnKmFuc3dlcionICEgLWluYW1lICcqc3VwcG9ydGluZyonIC1leGVjIHNoYTI1NnN1bSB7fSArIHwgc29ydCA+ICcvaG9tZS9paXNlcnZlcjMxL3Byb2plY3RzL0ZlZEU0UkFHLW1haW4vVjctSFAtUEFQRVIvdjIwX2FyY19mZWRzZWFyY2gvc3RhZ2VfcjVfYzFfaG90cG90X2NvbmZpcm1hdGlvbi9wcmVyZWdfMjAyNjA4MTJUMTkwNjQwKzA5MDAvc25hcHNob3RzL29sZF9yNV9ub25sYWJlbF9zaGEyNTZfYmVmb3JlLnR4dCc7IGZvciBwIGluIDsgZG8gcHJpbnRmICdQSUQ9JXNcbicgIiI7IHBzIC1vIHVzZXIscGlkLHBwaWQscGdpZCxzaWQsbHN0YXJ0LGV0aW1lLHN0YXRlLGFyZ3MgLXAgIiI7IHByaW50ZiAnQ1dEPSc7IHJlYWRsaW5rIC1mICIvcHJvYy8vY3dkIiB8fCB0cnVlOyBwcmludGYgJ0VYRT0nOyByZWFkbGluayAtZiAiL3Byb2MvL2V4ZSIgfHwgdHJ1ZTsgcHJpbnRmICdGRFNcbic7IGZpbmQgIi9wcm9jLy9mZCIgLW1heGRlcHRoIDEgLXR5cGUgbCAtcHJpbnRmICclZiAlbFxuJyAyPi9kZXYvbnVsbCB8IHNvcnQ7IGRvbmUgPiAnL2hvbWUvaWlzZXJ2ZXIzMS9wcm9qZWN0cy9GZWRFNFJBRy1tYWluL1Y3LUhQLVBBUEVSL3YyMF9hcmNfZmVkc2VhcmNoL3N0YWdlX3I1X2MxX2hvdHBvdF9jb25maXJtYXRpb24vcHJlcmVnXzIwMjYwODEyVDE5MDY0MCswOTAwL3NuYXBzaG90cy9vbGRfcjVfcHJvY19kZXRhaWxfYmVmb3JlLnR4dCc= | base64 -d | bash
iiserve+  342130  342127  342127  342127 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 bash
iiserve+  342138  342130  342127  342127 Wed Aug 12 19:06:58 2026       00:00 R  0.0  0.0 ps -eo user,pid,ppid,pgid,sid,lstart,etime,state,pcpu,pmem,args --sort=pid
iiserve+ 1397333    2680 1397333 1397333 Tue Jul 21 23:30:02 2026 21-19:36:56 S  0.0  0.0 /usr/libexec/at-spi-bus-launcher
iiserve+ 1397530    2680 1397530 1397530 Tue Jul 21 23:30:02 2026 21-19:36:56 S  0.0  0.0 /usr/libexec/xdg-document-portal
iiserve+ 1397560    2680 1397560 1397560 Tue Jul 21 23:30:02 2026 21-19:36:56 S  0.0  0.0 /usr/libexec/xdg-permission-store
iiserve+ 1824688    2680    2709    2709 Wed Jul 22 13:29:33 2026 21-05:37:25 S  0.0  0.0 /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
root     2883103       1 2883103 2883103 Wed Jul 29 17:22:38 2026 14-01:44:20 S  0.0  0.0 sshd: iiserver31 [priv]
iiserve+ 2883185 2883103 2883103 2883103 Wed Jul 29 17:22:38 2026 14-01:44:20 S  0.0  0.0 sshd: iiserver31@pts/0
iiserve+ 2883186 2883185 2883186 2883186 Wed Jul 29 17:22:38 2026 14-01:44:20 S  0.0  0.0 -bash
iiserve+ 2883479 2883186 2883479 2883186 Wed Jul 29 17:22:56 2026 14-01:44:02 S  3.9  0.0 /home/iiserver31/anaconda3/bin/python /home/iiserver31/anaconda3/bin/nvitop
root     2883711       1 2883711 2883711 Wed Jul 29 17:25:22 2026 14-01:41:36 S  0.0  0.0 sshd: iiserver31 [priv]
iiserve+ 2883792 2883711 2883711 2883711 Wed Jul 29 17:25:23 2026 14-01:41:35 S  0.0  0.0 sshd: iiserver31@notty
root     2894646       1 2894646 2894646 Wed Jul 29 18:29:46 2026 14-00:37:12 S  0.0  0.0 sshd: iiserver31 [priv]
iiserve+ 2894730 2894646 2894646 2894646 Wed Jul 29 18:29:46 2026 14-00:37:12 S  0.0  0.0 sshd: iiserver31
iiserve+ 2895082 2883792 2895082 2895082 Wed Jul 29 18:31:35 2026 14-00:35:23 S  0.0  0.0 /usr/lib/openssh/sftp-server
root     2902284       1 2902284 2902284 Wed Jul 29 19:01:05 2026 14-00:05:53 S  0.0  0.0 sshd: iiserver31 [priv]
iiserve+ 2902365 2902284 2902284 2902284 Wed Jul 29 19:01:06 2026 14-00:05:52 S  0.0  0.0 sshd: iiserver31@pts/4
iiserve+ 2902366 2902365 2902366 2902366 Wed Jul 29 19:01:06 2026 14-00:05:52 S  0.0  0.0 -bash
iiserve+ 2902730       1 2902730 2902730 Wed Jul 29 19:02:13 2026 14-00:04:45 S  0.0  0.0 tmux new -s ntcir_baseline
iiserve+ 2902731 2902730 2902731 2902731 Wed Jul 29 19:02:13 2026 14-00:04:45 S  0.0  0.0 -bash
iiserve+ 2910689 2902366 2910689 2902366 Wed Jul 29 19:36:02 2026 13-23:30:56 S  0.0  0.0 tmux attach -t ntcir_baseline
user     3225946       1 3225946 3225946 Fri Jul 31 17:57:40 2026 12-01:09:18 S  0.0  0.0 /lib/systemd/systemd --user
user     3225947 3225946 3225946 3225946 Fri Jul 31 17:57:40 2026 12-01:09:18 S  0.0  0.0 (sd-pam)
user     3225963 3225946 3225963 3225963 Fri Jul 31 17:57:40 2026 12-01:09:18 S  0.0  0.0 /usr/libexec/tracker-miner-fs
user     3225974 3225946 3225974 3225974 Fri Jul 31 17:57:41 2026 12-01:09:17 S  0.0  0.0 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
user     3225990 3225946 3225990 3225990 Fri Jul 31 17:57:41 2026 12-01:09:17 S  0.0  0.0 /usr/libexec/gvfsd
user     3225995 3225946 3225990 3225990 Fri Jul 31 17:57:41 2026 12-01:09:17 S  0.0  0.0 /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes
user     3226003 3225946 3226003 3226003 Fri Jul 31 17:57:41 2026 12-01:09:17 S  0.0  0.0 /usr/libexec/gvfs-udisks2-volume-monitor
user     3226014 3225946 3226014 3226014 Fri Jul 31 17:57:41 2026 12-01:09:17 S  0.0  0.0 /usr/libexec/gvfs-mtp-volume-monitor
user     3226018 3225946 3226018 3226018 Fri Jul 31 17:57:41 2026 12-01:09:17 S  0.0  0.0 /usr/libexec/gvfs-gphoto2-volume-monitor
user     3226024 3225946 3226024 3226024 Fri Jul 31 17:57:41 2026 12-01:09:17 S  0.0  0.0 /usr/libexec/gvfs-goa-volume-monitor
user     3226028 3225946 3225974 3225974 Fri Jul 31 17:57:41 2026 12-01:09:17 S  0.0  0.0 /usr/libexec/goa-daemon
user     3226036 3225946 3225974 3225974 Fri Jul 31 17:57:41 2026 12-01:09:17 S  0.0  0.0 /usr/libexec/goa-identity-service
user     3226041 3225946 3226041 3226041 Fri Jul 31 17:57:41 2026 12-01:09:17 S  0.0  0.0 /usr/libexec/gvfs-afc-volume-monitor
user     3226187       1 3226187 3226187 Fri Jul 31 17:57:58 2026 12-01:09:00 S  0.0  0.0 tmux new -s whisper
user     3226188 3226187 3226188 3226188 Fri Jul 31 17:57:58 2026 12-01:09:00 S  0.0  0.0 -bash
user     3227121 3226188 3227121 3226188 Fri Jul 31 18:01:40 2026 12-01:05:18 S  1.0  0.1 /home/user/anaconda3/envs/whisper-a100/bin/python3.1 /home/user/anaconda3/envs/whisper-a100/bin/uvicorn server:app --host 0.0.0.0 --port 8000
root     3227191       2       0       0 Fri Jul 31 18:01:41 2026 12-01:05:17 S  0.0  0.0 [vidmem lazy fre]
root     3227192       2       0       0 Fri Jul 31 18:01:41 2026 12-01:05:17 S  0.0  0.0 [UVM GPU1 BH]
root     3227193       2       0       0 Fri Jul 31 18:01:41 2026 12-01:05:17 S  0.0  0.0 [UVM GPU1 KC]
root     3227194       2       0       0 Fri Jul 31 18:01:41 2026 12-01:05:17 S  0.0  0.0 [vidmem lazy fre]
root     3227195       2       0       0 Fri Jul 31 18:01:41 2026 12-01:05:17 S  0.0  0.0 [UVM GPU2 BH]
root     3227196       2       0       0 Fri Jul 31 18:01:41 2026 12-01:05:17 S  0.0  0.0 [UVM GPU2 KC]
root     3227197       2       0       0 Fri Jul 31 18:01:41 2026 12-01:05:17 S  0.0  0.0 [vidmem lazy fre]
root     3227198       2       0       0 Fri Jul 31 18:01:41 2026 12-01:05:17 S  0.0  0.0 [UVM GPU3 BH]
root     3227199       2       0       0 Fri Jul 31 18:01:41 2026 12-01:05:17 S  0.0  0.0 [UVM GPU3 KC]
root     3227200       2       0       0 Fri Jul 31 18:01:42 2026 12-01:05:16 S  0.0  0.0 [vidmem lazy fre]
root     3227201       2       0       0 Fri Jul 31 18:01:42 2026 12-01:05:16 S  0.0  0.0 [UVM GPU4 BH]
root     3227202       2       0       0 Fri Jul 31 18:01:42 2026 12-01:05:16 S  0.0  0.0 [UVM GPU4 KC]
root     4137673       1 4137673 4137673 Sat Aug  8 15:03:13 2026  4-04:03:45 S  0.0  0.0 sshd: iiserver31 [priv]
iiserve+ 4137776 4137673 4137673 4137673 Sat Aug  8 15:03:14 2026  4-04:03:44 S  0.0  0.0 sshd: iiserver31@pts/2
iiserve+ 4137777 4137776 4137777 4137777 Sat Aug  8 15:03:14 2026  4-04:03:44 S  0.0  0.0 -bash
munge    4140283       1 4140282 4140282 Sun Aug  9 00:00:49 2026  3-19:06:09 S  0.0  0.0 /usr/sbin/munged
root     4142710       2       0       0 Sun Aug  9 05:38:16 2026  3-13:28:42 I  0.0  0.0 [kworker/14:2-events]
root     4145552       2       0       0 Sun Aug  9 05:48:44 2026  3-13:18:14 I  0.0  0.0 [kworker/15:1-events]
iiserve+ 4150348 4137777 4150348 4137777 Sun Aug  9 16:16:13 2026  3-02:50:45 S  0.0  0.0 /home/iiserver31/anaconda3/bin/python /home/iiserver31/anaconda3/bin/jupyter-lab
root     4150554       1 4150554 4150554 Sun Aug  9 16:42:44 2026  3-02:24:14 S  0.0  0.0 sshd: iiserver31 [priv]
iiserve+ 4150657 4150554 4150554 4150554 Sun Aug  9 16:42:44 2026  3-02:24:14 S  0.0  0.0 sshd: iiserver31@pts/3
iiserve+ 4150658 4150657 4150658 4150658 Sun Aug  9 16:42:44 2026  3-02:24:14 S  0.0  0.0 -bash
iiserve+ 4150981 2883792 4150981 4150981 Sun Aug  9 17:00:09 2026  3-02:06:49 S  0.0  0.0 /usr/lib/openssh/sftp-server
root     4169456       2       0       0 Mon Aug 10 23:32:41 2026  1-19:34:17 I  0.0  0.0 [kworker/55:1-events]
root     4170162       2       0       0 Tue Aug 11 00:08:35 2026  1-18:58:23 I  0.0  0.0 [kworker/40:0-events]
root     4170274       2       0       0 Tue Aug 11 00:13:41 2026  1-18:53:17 I  0.0  0.0 [kworker/12:2-events]
root     4173380       2       0       0 Tue Aug 11 01:30:05 2026  1-17:36:53 I  0.0  0.0 [kworker/10:0-events]
root     4180920       2       0       0 Tue Aug 11 21:08:19 2026    21:58:39 I  0.0  0.0 [kworker/49:1-events]
root     4182306       1 4182306 4182306 Wed Aug 12 02:40:55 2026    16:26:03 S  0.0  0.0 sshd: iiserver31 [priv]
iiserve+ 4182411 4182306 4182306 4182306 Wed Aug 12 02:40:56 2026    16:26:02 S  0.0  0.0 sshd: iiserver31@notty
